usuarioId,peliculaId,puntuacion,fecha,comentario
144,147,4,2023-07-12,Doloremque sint dignissimos impedit voluptatum asperiores.
144,178,2,2024-01-04,Ipsam consequatur qui dolor atque ducimus ullam illum voluptatibus officia.
144,80,5,2023-10-20,Tempora atque unde nostrum atque dolorum nisi quia vel.
144,52,3,2024-08-12,Aliquid porro molestiae omnis possimus ab sapiente.
144,30,4,2022-08-14,Recusandae suscipit aut magnam dolorem nemo.
144,155,1,2023-02-27,Incidunt expedita explicabo iste.
144,189,3,2023-11-18,Ad atque occaecati accusantium eius cupiditate.
144,98,3,2024-04-27,Doloremque aliquid debitis repudiandae deserunt eos.
145,75,3,2023-05-16,Optio dolorem consequatur blanditiis totam.
145,191,5,2023-07-19,Facilis quidem quis rerum inventore porro.
145,182,3,2022-12-17,Labore ab fugiat modi placeat tempora.
145,66,4,2024-10-22,Assumenda culpa asperiores impedit ipsa.
145,32,1,2023-07-07,Eaque maxime nam perspiciatis veniam ut.
145,102,1,2024-07-01,Voluptates suscipit culpa voluptatum minus necessitatibus veritatis incidunt nostrum recusandae.
145,146,3,2024-09-07,Et non unde reiciendis saepe deserunt eos.
145,155,4,2024-11-28,Iure at neque recusandae consectetur amet qui modi similique nam.
146,200,1,2024-06-05,Tenetur neque qui consequatur maxime molestiae doloremque consectetur.
146,33,1,2022-10-31,Magni non sunt dolores mollitia.
146,3,4,2023-02-22,Minima atque ea molestias repudiandae aliquid laudantium saepe.
146,11,2,2023-12-31,Rem dolore odio maxime numquam asperiores.
146,78,4,2023-11-09,Aspernatur quis itaque placeat voluptatibus excepturi alias accusamus ad pariatur.
146,72,1,2022-01-05,Sint quam assumenda cumque quia.
147,93,2,2024-01-30,Aspernatur porro laboriosam rem ipsa tempora officia animi occaecati voluptas.
147,142,2,2023-01-26,Quaerat voluptates est perferendis recusandae.
147,49,3,2023-02-04,Officia quibusdam ea assumenda repellat nobis nemo labore laudantium.
147,67,3,2024-04-12,Corrupti repudiandae enim numquam aliquam.
147,84,4,2024-05-01,Iusto magni iusto aliquid aliquid optio suscipit fugiat.
147,57,1,2023-07-29,At quam eius corrupti fugiat commodi impedit reiciendis.
148,74,3,2024-05-14,Dolorem eum optio facilis reprehenderit quos fugiat aliquam quaerat numquam.
148,17,2,2022-11-23,Illum dolores nobis nostrum itaque.
148,120,3,2023-04-24,Ratione accusantium numquam odio vel unde delectus aperiam.
148,68,2,2024-04-01,Reiciendis unde sint ducimus minus tempora totam.
148,49,3,2022-01-21,Ea quasi vitae officia.
148,10,1,2024-04-16,Veniam libero ut maiores fugiat quisquam minus aperiam eaque culpa.
148,78,1,2024-05-26,Consequuntur id perspiciatis quas maxime.
148,82,3,2022-10-18,Illum culpa doloribus in quaerat fuga quam.
148,40,1,2022-12-22,Inventore aut vero dolorum iure aliquam hic veniam occaecati culpa.
148,94,1,2023-06-14,Quidem sint aliquam illo dolorem perferendis excepturi placeat.
148,42,4,2022-09-27,Deleniti sint quas pariatur iusto est recusandae.
148,72,1,2022-12-01,Maiores vero minus totam ad dolorem autem.
149,15,5,2023-10-20,Nam magnam debitis voluptatem ex voluptas iure.
149,185,2,2022-04-13,Perferendis excepturi enim odit voluptatibus.
149,106,2,2024-06-21,Dolores totam distinctio quisquam explicabo repudiandae ducimus.
149,170,5,2023-01-04,Sunt commodi quas rem rem at quae iste.
149,199,5,2024-09-21,Quam ratione molestias non dicta nihil occaecati dicta dolor.
149,27,1,2022-06-06,Officia voluptatum aliquam illum alias asperiores assumenda quibusdam.
149,163,5,2022-03-27,Libero vitae voluptatibus atque vero similique quod quam minima.
150,117,5,2023-04-07,Ab delectus reprehenderit voluptatum.
150,13,3,2023-05-31,Nesciunt ex impedit mollitia saepe.
150,125,2,2022-08-13,Unde doloribus fugiat iusto praesentium eaque eligendi voluptatem blanditiis quam.
150,178,2,2023-06-06,Totam sunt perspiciatis hic non exercitationem suscipit asperiores nobis.
150,162,4,2022-11-03,Sit odit nemo autem eos doloremque.
151,152,3,2024-10-19,Labore saepe nesciunt quidem illum cupiditate quam velit non magni.
151,166,2,2022-01-25,Dolores eius excepturi asperiores ducimus.
151,50,1,2024-02-13,Possimus similique eos maxime illum.
151,190,4,2023-10-04,Repudiandae occaecati quod excepturi laudantium.
151,1,2,2024-03-24,Inventore vitae quia maxime atque quia incidunt sed.
151,178,4,2023-10-11,Velit soluta animi suscipit facere.
151,52,4,2022-11-11,Sunt at sit ad culpa iste eum quia.
151,75,5,2023-12-17,Veritatis quisquam ducimus excepturi amet.
151,76,2,2022-10-02,Magni delectus nemo laborum sed incidunt natus temporibus numquam.
152,152,5,2022-11-07,Rerum enim vitae blanditiis esse mollitia recusandae voluptates quos exercitationem.
152,74,2,2024-04-03,Labore pariatur mollitia tempora consequatur aliquid doloremque.
152,30,3,2024-04-16,Nostrum commodi aut fuga porro accusantium reprehenderit magni.
152,19,3,2023-01-04,Neque aperiam enim nemo vel quaerat iste ducimus rem illo.
152,83,5,2023-06-15,Provident numquam numquam quisquam nemo fugiat quos eos mollitia non.
152,197,1,2023-11-27,Quia perspiciatis quis sequi at minima corporis quos neque odio.
152,56,2,2022-03-24,Dolorum ex aut accusantium magnam est nulla voluptate deserunt cupiditate.
152,11,2,2022-11-18,Autem saepe rem dolore quos quod.
153,96,3,2022-08-01,Illo nam vel illum praesentium voluptatibus labore id blanditiis.
153,192,3,2023-06-21,Voluptas adipisci ipsam quibusdam est velit quam maxime dolore.
153,131,5,2022-01-02,Tenetur officiis tempore maxime omnis natus accusantium reprehenderit eligendi a.
153,29,2,2024-10-16,Vero suscipit blanditiis consequuntur possimus nostrum exercitationem molestias.
154,134,1,2022-09-22,Illo quis molestias corporis optio atque.
154,84,2,2022-10-16,Fugit fugiat illum asperiores repudiandae accusamus laboriosam incidunt perferendis placeat.
154,199,3,2023-01-02,Quisquam rem et excepturi unde blanditiis.
154,189,3,2022-05-11,Quod id corrupti nesciunt quo sed.
154,192,2,2023-07-23,Numquam aliquam adipisci vero laboriosam dolore ab.
154,80,5,2024-11-18,Ipsa hic suscipit aperiam animi rerum quis magnam asperiores pariatur.
154,153,3,2022-12-11,Ex voluptas sequi aliquid architecto minus nostrum eius eos non similique.
154,112,2,2023-02-07,Amet illum debitis occaecati deserunt nesciunt ipsam illum.
154,186,3,2024-03-22,Amet fuga odit earum tempore ipsam.
155,12,4,2024-06-04,Eligendi cum quaerat ipsum consequuntur illo sint perferendis nisi exercitationem.
155,63,2,2024-10-24,Reiciendis quia laudantium numquam labore fugit aliquid cum praesentium nobis.
155,136,1,2023-03-16,Ad vel perferendis ea voluptas dicta iste.
155,61,5,2024-11-01,Vel veritatis et quaerat cupiditate.
155,141,2,2024-04-04,Totam illo iusto unde iure dignissimos voluptatum tenetur.
155,1,2,2022-08-11,Aspernatur cum fugit dolor in.
155,91,2,2024-11-01,Voluptatem et iusto molestias voluptate fugiat deleniti ipsum tempora molestias.
155,142,5,2022-11-09,Eaque aliquid vero sint eum consequuntur hic.
155,177,5,2023-04-04,Aliquam repellendus inventore eligendi amet iste placeat rerum id modi.
155,42,1,2022-05-10,Temporibus qui libero maiores totam asperiores.
155,158,1,2024-09-14,Odit soluta tempora nihil repudiandae aut.
155,145,3,2024-12-06,Ea ut in nemo excepturi rerum.
155,157,4,2023-05-22,Ipsa quidem sint doloremque reprehenderit doloribus beatae maiores molestiae voluptatum.
155,180,1,2022-08-28,Adipisci dolorem quibusdam vero ad quos nihil quaerat.
155,102,2,2024-05-08,Illo unde blanditiis laboriosam aperiam similique libero tempore maxime.
155,137,1,2023-09-05,Similique accusamus quisquam fugiat corporis omnis.
156,180,1,2022-12-16,Debitis occaecati eveniet culpa voluptatibus perspiciatis.
156,101,5,2022-10-11,Accusamus ex voluptates vel placeat illo corrupti asperiores.
156,95,3,2022-11-29,Asperiores necessitatibus eveniet id itaque nisi.
156,179,4,2024-06-10,Nam modi placeat doloremque numquam.
156,137,2,2022-02-16,Enim molestias accusamus culpa tempora alias ex alias non quas.
156,196,5,2023-09-16,Inventore quaerat quaerat dolorum voluptas officiis error non sapiente non.
157,125,5,2023-07-19,Occaecati officia eligendi iste molestias itaque repellat totam possimus ipsam.
157,6,4,2024-10-29,Unde doloremque molestias ipsum labore molestiae voluptas delectus.
157,144,3,2023-05-12,Iste fugit aspernatur nostrum quaerat optio itaque nostrum laudantium molestiae sequi.
157,1,5,2023-02-27,Totam magni quaerat culpa rerum eum nemo laudantium quibusdam ratione.
157,153,3,2023-08-23,Et minima id delectus numquam dolores amet earum adipisci tempora.
157,79,4,2022-12-08,Quidem hic quas ex itaque alias perferendis cumque.
157,176,1,2022-01-21,Debitis quia sequi eaque delectus minima itaque hic consequuntur repudiandae.
157,128,5,2022-03-22,Eos odit odio consequatur minus nemo earum hic sint sint deserunt.
157,66,3,2022-05-06,Vel excepturi cum aspernatur perspiciatis eveniet modi excepturi voluptatibus laboriosam.
157,91,1,2024-12-30,Harum voluptas cupiditate veniam dolore possimus exercitationem non.
157,73,5,2022-03-26,Aut similique velit autem quae fuga ad officia.
158,142,3,2023-12-30,Ea harum sed eveniet non quidem quo enim ea ab.
158,89,5,2024-03-04,Occaecati blanditiis perferendis maiores neque unde beatae.
158,61,5,2023-08-26,Nobis cum dicta rerum ex doloremque recusandae assumenda facilis.
158,39,2,2022-02-09,Esse eveniet iste eveniet eveniet autem quas facilis.
158,95,2,2022-03-13,Repellendus labore sapiente minima dolores incidunt.
158,13,1,2024-05-25,Aliquid vero eaque sed possimus officia autem veniam.
158,1,3,2023-04-18,Alias explicabo itaque nulla veniam.
159,124,4,2023-12-06,Possimus minima natus non rerum quidem.
159,71,2,2022-10-08,Earum consectetur sapiente minima.
159,88,2,2023-01-06,Illo tempora vel nam totam quod impedit veritatis.
159,144,4,2023-08-27,Magni recusandae ipsum ipsam error cumque laudantium excepturi excepturi qui.
159,103,5,2023-09-22,Molestiae excepturi nihil vitae recusandae et quae.
159,96,5,2023-08-14,Enim magnam esse nostrum blanditiis assumenda possimus voluptates ad ut ab.
159,43,1,2023-04-02,Aliquam reiciendis fuga dolorem officia.
159,78,4,2023-04-20,Asperiores dolores odit repudiandae voluptatibus blanditiis eveniet.
159,97,1,2023-08-12,Architecto ab excepturi alias dignissimos odio nam delectus.
159,200,2,2022-04-26,Eligendi eligendi maxime nulla harum.
160,163,3,2023-05-20,Voluptatum laudantium libero sed voluptatibus dolore ipsum odio ipsam veniam officia.
160,119,3,2023-10-28,Quia consectetur sapiente voluptates provident ullam.
160,127,3,2022-12-15,Distinctio vero minima rem cupiditate molestiae repellendus.
160,109,4,2023-11-03,Deleniti aperiam dicta corporis sapiente ab.
160,138,3,2022-04-07,Numquam animi qui suscipit maxime impedit laudantium.
160,165,2,2024-07-06,Quaerat iure ad cumque iusto maxime.
161,164,5,2024-07-29,Pariatur debitis debitis expedita iure.
161,55,5,2023-02-21,Quia facilis occaecati laborum fugiat sint velit.
161,92,5,2024-12-30,Consequuntur at repellendus sequi quia fugit omnis dolores.
161,37,5,2022-05-21,Hic molestias delectus ipsa commodi.
161,77,4,2023-01-09,Cupiditate itaque dolor ipsam quaerat dolor natus nesciunt delectus.
161,113,5,2024-11-02,Eveniet cupiditate nemo necessitatibus nostrum.
161,136,5,2022-05-20,Sunt veritatis quasi reiciendis omnis nesciunt odit dolores.
161,188,5,2024-08-31,Corporis tempore eveniet facilis vitae ratione sequi molestiae eum velit.
161,191,3,2024-06-09,In laudantium officia qui sunt dolor repellat.
161,76,4,2023-01-07,Doloribus accusantium ex sint neque veritatis libero.
161,29,3,2023-11-01,Debitis ipsum repudiandae similique ipsa.
161,31,1,2024-11-14,Necessitatibus ipsam cum ex pariatur nisi.
161,149,3,2023-12-31,Tenetur quaerat distinctio provident repellendus consequuntur veritatis veniam maxime consectetur.
162,189,5,2023-12-01,Repellat quidem atque recusandae id.
162,123,5,2022-03-01,Molestias cupiditate sunt eaque mollitia.
162,114,5,2023-11-28,Repellat placeat iure magnam sint ipsa placeat possimus quam soluta.
162,191,3,2023-04-25,Facere dolores modi unde reiciendis ullam ratione repellendus aliquam accusantium.
162,97,5,2022-12-02,Dolores harum aspernatur nemo recusandae eum itaque.
162,42,3,2024-04-18,Saepe cum distinctio quas tempore sint ad corrupti.
162,152,5,2022-12-15,Cumque unde velit quibusdam optio at dicta eius sint maiores.
162,151,5,2024-07-26,Nostrum deserunt a impedit iusto.
162,80,5,2023-11-04,Placeat libero non beatae id odio.
162,54,2,2022-08-16,Blanditiis culpa sint unde vero illum.
162,35,5,2022-05-27,Amet non quia at beatae illo.
162,155,5,2022-06-01,Totam aliquam nulla adipisci consequatur exercitationem.
162,162,5,2024-08-04,Quis ut dicta numquam quas alias nemo inventore excepturi modi.
163,26,4,2022-03-02,Iste soluta repellat quod aut quisquam.
163,69,5,2022-08-22,Debitis at ad nam hic minima ullam.
163,53,3,2024-10-03,Nemo eveniet consequatur nisi.
163,128,5,2022-02-16,Consectetur saepe nihil praesentium facilis voluptas quam saepe.
163,195,5,2022-12-08,Repellat quasi a ut quaerat.
163,41,4,2022-04-07,Nisi consectetur possimus libero accusantium atque voluptas blanditiis eius incidunt.
163,134,3,2024-05-16,Mollitia molestiae harum quis consectetur sed ea asperiores.
163,101,5,2022-07-03,Ad voluptatibus ut in facere cum.
163,27,1,2022-02-12,Nam eius cumque nulla ipsam quam assumenda.
163,22,1,2023-10-15,Similique ad dolorem consectetur eligendi officiis temporibus exercitationem ea.
163,47,5,2022-09-06,Repudiandae placeat odit dolore quae eligendi.
163,56,4,2024-12-26,Animi accusantium facilis temporibus vero natus quisquam.
164,32,4,2023-09-06,Fuga tempora est aperiam ipsam perspiciatis voluptatum fuga incidunt.
164,186,4,2024-12-23,Veniam dolorum sapiente consequatur repellat iure.
164,11,5,2022-06-11,Beatae mollitia quisquam reiciendis.
164,147,2,2024-04-01,Commodi dignissimos rem qui impedit dolorem ipsum eius velit laborum.
164,16,5,2022-05-04,Maiores molestias maxime repellat pariatur ipsum corporis adipisci quam.
164,136,3,2024-05-31,Provident iure deserunt aliquam iste doloribus iure dolorem.
164,84,3,2024-07-11,Voluptas repellat enim voluptas veritatis.
164,137,4,2024-03-01,Error reiciendis cupiditate provident ad natus delectus minus minus.
164,129,4,2022-08-25,Ipsum provident nisi libero dignissimos natus ex voluptatum.
164,73,1,2023-05-07,Non culpa repellat vel ullam saepe.
164,35,4,2022-11-21,Ipsa corrupti explicabo aperiam dolores consequuntur sequi accusantium.
165,88,5,2023-10-25,Voluptatem illo incidunt est ex.
165,64,3,2023-09-06,Ad architecto blanditiis ipsum laborum iusto totam alias quibusdam ea.
165,76,5,2022-09-12,Molestiae velit architecto quaerat quidem similique occaecati.
165,134,2,2022-01-17,Nemo et pariatur provident et cupiditate ducimus.
165,97,3,2022-07-29,Magnam repellat error rerum reprehenderit ut hic non voluptatibus odit.
165,181,1,2022-02-14,Dicta nihil placeat repellendus fugit.
165,175,5,2024-05-06,Quibusdam aut tenetur veritatis corrupti laborum veritatis laborum necessitatibus dolorum.
165,106,5,2022-01-08,Quis ipsa distinctio porro maiores nihil.
165,9,3,2024-11-08,Nesciunt tenetur voluptatum ipsum accusamus quae tenetur.
165,179,3,2022-10-06,Sunt sed veritatis consequuntur dolor amet.
166,109,4,2024-11-04,Reprehenderit molestiae cupiditate at amet culpa pariatur ad rem.
166,144,3,2023-04-01,Ea sed temporibus molestias voluptate assumenda fuga praesentium nostrum maiores magnam.
166,28,1,2022-07-13,Ipsum corporis beatae voluptate vitae quasi modi numquam vitae unde.
166,199,3,2023-01-17,Adipisci reprehenderit architecto molestias id ea modi cum blanditiis veniam.
167,43,3,2024-08-03,Maxime qui doloremque voluptatem voluptas fugiat ut molestiae.
167,18,3,2023-07-12,Repellat ea aliquid labore labore.
167,44,1,2023-05-07,Repudiandae debitis deleniti natus error.
167,60,2,2024-09-15,At officia assumenda culpa tempora perferendis nihil recusandae.
167,22,4,2022-10-23,Perferendis nam magnam iure quibusdam neque voluptatum ut labore odio.
167,9,3,2024-08-30,Aliquam explicabo quae ea ratione ratione incidunt.
167,186,1,2024-04-13,Incidunt laudantium mollitia dolorum laborum perferendis repellat mollitia.
167,116,2,2023-01-15,Ex fugiat autem ut neque similique omnis.
168,108,2,2024-12-12,Delectus odit suscipit unde praesentium eligendi non fugit.
168,26,4,2022-04-13,Quam vel inventore eaque maiores corrupti ipsam.
168,28,2,2024-07-07,Natus aut consequuntur voluptatem explicabo quis.
168,137,2,2022-03-13,Illum molestiae commodi magnam nemo ratione dolore modi minus magnam nostrum.
168,14,3,2024-04-28,Consequuntur ea laboriosam voluptatibus quidem ipsum nemo incidunt numquam.
168,10,1,2023-02-07,At asperiores voluptatum beatae tempore.
168,50,3,2022-01-21,Facere quidem nobis repellendus voluptatum sit quaerat.
168,79,2,2022-03-03,Doloremque labore illum a delectus.
169,4,1,2024-03-09,Aliquam ducimus nam atque ex rerum accusantium.
169,56,1,2024-10-12,Facere vero quibusdam libero ea nulla.
169,158,3,2024-08-28,Et adipisci deserunt enim adipisci necessitatibus illo aperiam quidem.
169,9,4,2022-09-27,Tempore ut aperiam maiores praesentium nisi nemo molestias aliquam.
169,168,5,2022-02-01,Vero quas sint iure mollitia atque aspernatur earum maxime voluptatum.
169,116,1,2023-07-07,Saepe numquam ullam occaecati veniam molestias nulla.
169,24,2,2024-02-09,Nulla totam praesentium neque possimus mollitia est magni necessitatibus porro.
169,28,1,2024-05-11,Eveniet nihil voluptatem rem aliquid.
169,139,5,2024-08-21,Nostrum quam perspiciatis animi porro labore.
169,98,2,2023-09-07,Doloribus ut suscipit aliquid beatae labore in quas.
